hcpcs_code,line_srvc_cnt,bene_unique_cnt,num_physicians_cnt,submitted_chrg_to_allowed_amt,average_submitted_chrg_amt,hcpcs_description,l_average_submitted_chrg_amt,l_submitted_chrg_to_allowed_amt,l_bene_unique_cnt,l_line_srvc_cnt,l_num_physicians_cnt,cluster
36475,91187.0,50326.0,1458,2.9093148074279016,4311.544488360115,"Destruction of insufficient vein of arm or leg, accessed through the skin",8.369051468873323,1.0679175920930395,10.826277121150113,11.420667622042432,7.284820912568604,4
36476,5962.0,4012.0,133,3.99771261073974,1189.0260969482017,"Destruction of insufficient vein of arm or leg using imaging guidance, accessed through the skin",7.080889845102733,1.3857223502377898,8.297045149081827,8.693161274238017,4.890349128221754,4
36478,71073.0,36310.0,1021,3.44007018353632,4107.6225479438035,"Laser destruction of incompetent vein of arm or leg using imaging guidance, accessed through the skin",8.320599684632231,1.2354918733679758,10.499848464408382,11.1714627968338,6.928537818164665,4
36479,7641.0,4714.0,151,3.3931308012293377,1067.1393927486272,"Laser destruction of insufficient vein of arm or leg using imaging guidance, accessed through the skin",6.972736882645984,1.221753035377156,8.458292083496076,8.941283763647567,5.017279836814924,4
36514,16408.0,4465.0,192,5.913375754473809,707.6618503170155,Mechanical separation of plasma from opening blood,6.561966367053929,1.7772168619993975,8.4040244933106,9.705524299752216,5.2574953720277815,4
36556,275008.0,260896.0,10986,4.845164988953815,600.831158111778,"Insertion of central venous catheter for infusion, patient 5 years or older",6.398313960143433,1.5779812982105639,12.471877139462638,12.524555467134666,9.304377013902565,4
36558,98337.0,93117.0,3742,4.867442796826252,1485.3729100945404,"Insertion of central venous catheter for infusion, patient 5 years or older",7.303421137620757,1.5825687061307039,11.441612045951457,11.496155634094254,8.227375506834035,4
36561,85312.0,84627.0,4045,5.279551132089166,2300.4060687826723,"Insertion of central venous catheter and implanted device for infusion beneath the skin, patient 5 years or older",7.740840937978474,1.6638410812424715,11.346008643613295,11.35407040353838,8.305236829492593,4
36565,1495.0,1291.0,70,4.398151894930708,1450.1156321076187,"Insertion of central venous catheters for infusion, two catheters in two veins",7.279398578516171,1.4811844288100933,7.1631723908466425,7.3098814858247865,4.248495242049359,4
36569,163052.0,153660.0,3455,5.232949328520859,495.68655980899894,"Insertion of central venous catheter for infusion, patient 5 years or older",6.205943791100343,1.6549750442781903,11.942497648421625,12.001824447318256,8.14757773620177,4
36571,2104.0,2034.0,95,4.966645518824519,2215.295774716426,"Insertion of central venous catheter for infusion with port beneath the skin, patient 5 years or older",7.7031412061679045,1.6027446663194438,7.617759576608505,7.651595573857601,4.553876891600541,4
36581,20409.0,16072.0,729,3.6016367786955144,1822.0137297275805,Replacement of central venous catheter,7.507697613317077,1.281388402883938,9.68483390649477,9.92373125901317,6.591673732008658,4
36590,11417.0,11258.0,699,4.3658404035132765,1009.5078120346161,Removal of peripheral venous catheter for infusion,6.917218176241638,1.473810703065047,9.328834266023971,9.342858751676328,6.54965074223381,4
36595,2596.0,2037.0,85,5.162880442372628,1566.507103241795,Mechanical removal of obstructive material from central venous catheter,7.35660364484848,1.6414946490097202,7.619233416226805,7.86172707782398,4.442651256490317,4
36800,3805.0,3444.0,173,4.254099462680608,530.2100946128514,Insertion of external tube from vein to vein for dialysis,6.273273332928399,1.4478830974827606,8.144388865547622,8.244071270295786,5.153291594497779,4
36818,2486.0,2438.0,142,2.6133223450053262,1775.7370595334226,"Relocation of arm vein with connection to arm artery, open procedure",7.481970860526812,0.9606223409680172,7.798933310041217,7.818430272070656,4.955827057601261,4
36819,3719.0,3583.0,201,2.9567237144429894,2196.736633502294,"Relocation of arm vein with connection to arm artery, open procedure",7.694728189687949,1.0840818020928278,8.183955717304954,8.22121009392507,5.303304908059076,4
36820,1129.0,1097.0,44,3.340991837330833,2905.252905229796,"Relocation of arm vein with connection to arm artery, open procedure",7.974275724095529,1.2062677201902021,7.00033446027523,7.029087564149662,3.784189633918261,4
36821,26318.0,25385.0,1093,3.078671752266077,2047.4544319484828,"Relocation of arm vein with connection to arm artery, open procedure",7.624352560020951,1.1244982547065157,10.141913727381494,10.178008394710085,6.996681488176539,4
36830,13706.0,13109.0,648,3.128286051417888,2004.1704144160592,Connection of tube graft to vein and artery for dialysis,7.602985495723066,1.1404852671648982,9.48105429619781,9.52558897214577,6.473890696352274,4
36831,3499.0,2698.0,149,2.280411333515979,1293.3472992299833,"Removal of blood clot from dialysis graft, open procedure",7.164988942264606,0.8243558361313568,7.900266036767701,8.160232492367689,5.003946305945459,4
36832,13059.0,12077.0,564,2.72561055720469,2014.97423462391,"Revision of dialysis graft, open procedure",7.6083616875118905,1.0026924607078265,9.399058096275375,9.477232830220407,6.335054251498059,4
36833,1632.0,1432.0,81,2.516859395784115,1969.4801838253304,"Revision of dialysis graft with removal of blood cot, open procedure",7.585524920834743,0.9230118527669113,7.266827347520591,7.397561535524052,4.394449154672439,4
36870,43252.0,32437.0,1122,3.262438561411339,3996.7341910210616,"Catheter removal of blood clot from dialysis graft, accessed through the skin",8.293232854378633,1.1824749407201784,10.387055025531255,10.674798754065428,7.022868086082641,4
37184,2847.0,2528.0,152,6.109027213144179,4143.576368111453,"Removal of blood clot and injections to dissolve blood clot from artery or arterial graft using fluoroscopic guidance, accessed through the skin",8.32931455094137,1.809767548256526,7.8351837552667485,7.954021087278037,5.0238805208462765,4
37187,994.0,706.0,35,3.4294416003814283,4803.015281688731,Removal of blood clot and injections (accessed through the skin) to dissolve blood clot from veins using fluoroscopic guidance,8.476999183356355,1.2323974492020824,6.559615237493242,6.901737206656574,3.5553480614894135,4
37191,17313.0,17268.0,1073,9.372824454379128,2411.253171027192,"Insertion of vena cava filter by endovascular approach, including radiological supervision and interpretation",7.787901879315887,2.2378144867272445,9.756610356675369,9.759212943379076,6.9782137426306985,4
37200,999.0,976.0,65,4.554611832159359,1045.5349449458658,Biopsy of blood vessel via catheter,6.952283942457283,1.5161403091134544,6.883462586413092,6.906754778648554,4.174387269895637,4
37202,5324.0,3193.0,85,5.104079817398861,945.6406235980354,Insertion of catheter into blood vessel for drug infusion,6.851862606386872,1.6300401841253194,8.068716192714781,8.579980179515003,4.442651256490317,4
37211,1309.0,977.0,44,4.6946764246919495,1221.9567761640485,Insertion of catheter into artery for drug infusion for blood clot including radiological supervision and interpretation,7.108208767718109,1.5464291911567487,6.884486652042782,7.1770187659099,3.784189633918261,4
37215,1462.0,1413.0,86,2.8315055532381894,3055.9438919249665,"Insertion of stents and blood clot protection device in neck artery, open or accessed through the skin",8.024843790145669,1.0408085678052539,7.253470382684528,7.2875606403097235,4.454347296253507,4
37220,1551.0,1334.0,79,4.6257422170769855,5718.992011598556,"Balloon dilation of artery in one side of groin, endovascular, accessed through the skin or open procedure",8.651547847096463,1.5316368374569491,7.195937226475569,7.346655163176539,4.3694478524670215,4
37221,11551.0,10111.0,626,5.0492688336925795,5733.808433905815,"Insertion of stents in artery in one side of groin, endovascular, accessed through the skin or open procedure",8.654135237079128,1.6192434473974395,9.2213792190914,9.35452729228868,6.439350371100098,4
37224,11135.0,9862.0,588,5.9203807605463625,3394.6650803750736,"Balloon dilation of arteries in one leg, endovascular, accessed through the skin or open procedure",8.12996038427967,1.7784007644874809,9.196444266784072,9.317848579691468,6.376726947898627,4
37225,20233.0,16645.0,721,2.7776851433807295,16811.839594230503,"Removal of plaque in arteries in one leg, endovascular, accessed through the skin or open procedure",9.729838654932125,1.0216178985929742,9.719865150009126,9.915070213779195,6.580639137284949,4
37226,10880.0,9785.0,545,7.103056412268725,6585.176982543064,"Insertion of stents into arteries in one leg, endovascular, accessed through the skin or open procedure",8.792576490436266,1.9605251720183074,9.188605879830176,9.294681520409934,6.300785794663244,4
37227,10096.0,8129.0,330,2.223675872527946,25459.29549425748,"Removal of plaque and insertion of stents into arteries in one leg, endovascular, accessed through the skin or open procedure",10.14483620064675,0.7991616249973095,9.003193193746572,9.219894584780995,5.799092654460526,4
37228,10328.0,8933.0,510,4.813511831796694,5188.074788920627,"Balloon dilation of artery of one leg, endovascular, accessed through the skin or open procedure",8.554117961084284,1.571426928277258,9.09750756370184,9.242613932526478,6.234410725718371,4
37229,16433.0,12612.0,472,3.2953352087462533,19203.343930498657,"Removal of plaque in artery in one leg, endovascular, accessed through the skin or open procedure",9.862839705898056,1.1925078953282457,9.442404020664952,9.707046787181289,6.156978985585555,4
37232,2121.0,1705.0,94,3.092199007563845,2074.783818955309,"Balloon dilation of artery in one leg, endovascular, accessed through the skin or open procedure",7.637612243601311,1.1288824907380632,7.4413203897176174,7.659642954564682,4.543294782270004,4
37233,2652.0,2000.0,80,2.297590238861876,3228.1198303162523,"Removal of plaque in artery in one leg, endovascular, accessed through the skin or open procedure",8.079655150855801,0.8318608514565266,7.600902459542082,7.883069351305753,4.382026634673881,4
37236,2260.0,2090.0,127,3.6977281023543522,3814.0847743337613,"Insertion of intravascular stents in artery (except lower extremity, cervical carotid, extracranial vertebral or intrathoracic carotid, intracranial, or coronary), open or accessed through the skin, with radiological supervision and interpretation",8.246456013059062,1.307718604668055,7.644919344958857,7.723120092266331,4.844187086458591,4
37238,24334.0,20964.0,701,2.742552621820629,8336.648025809542,"Insertion of intravascular stents in vein, open or accessed through the skin, with radiological supervision and interpretation",9.028416499192604,1.008889100520318,9.950561959922057,10.099629828347394,6.55250788703459,4
37239,2591.0,1170.0,41,2.9276353010016787,4141.804450017136,"Insertion of intravascular stents in vein, open or accessed through the skin, with radiological supervision and interpretation",8.328886829353136,1.074195032672538,7.064759027791802,7.85979918056211,3.713572066704308,4
37241,13888.0,7516.0,224,2.036712661139685,9133.347654797653,"Occlusion of venous malformations (other than hemorrhage) with radiological supervision and interpretation, roadmapping, and imaging guidance",9.119687571750362,0.7113370674713719,8.924789360533357,9.538780436900131,5.4116460518550396,4
37243,7277.0,5169.0,265,10.811314157432763,7704.430052216138,"Occlusion of tumors or obstructed blood vessel with radiological supervision and interpretation, roadmapping, and imaging guidance",8.949550773858727,2.3805931929424253,8.550434525196039,8.892473968347087,5.579729825986222,4
37244,780.0,727.0,50,4.598891567572838,4475.382615386154,"Occlusion of arterial or venous hemorrhage with radiological supervision and interpretation, roadmapping, and imaging guidance",8.406347127698934,1.5258153108875412,6.588926477533519,6.659293919683638,3.912023005428146,4
37607,3455.0,3240.0,159,4.038925644305559,1308.7859507959915,Tying or banding of a passage between an artery and vein,7.176855231374603,1.3959787269801684,8.083328608786376,8.14757773620177,5.0689042022202315,4
37609,1257.0,1206.0,75,3.37426964601566,1277.091964995044,Tying or biopsy of temporal artery (side of skull),7.152340869880391,1.216178899725834,7.095064377287131,7.136483208590247,4.31748811353631,4
37765,8247.0,6261.0,274,3.173891377691924,1507.1468897794045,Multiple incisions for removal of varicose veins of arm or leg,7.317973665528337,1.1549583989892889,8.74209519574531,9.017604776833355,5.6131281063880705,4
37766,7949.0,5250.0,212,2.904801634049623,1792.0060070425843,Multiple incisions for removal of varicose veins of arm or leg,7.491090945673557,1.0663651036521267,8.565983355585669,8.980801413573113,5.356586274672012,4
37785,682.0,501.0,23,4.173614255627417,1086.0530058654545,Tying incision and/or removal of varicose vein clusters of leg,6.990305307650356,1.428782388387123,6.2166061010848646,6.525029657843462,3.1354942159291497,4
37799,1898.0,1343.0,56,4.59549392949598,1604.7364805036038,Blood vessel procedure,7.380714835481904,1.5250762428481173,7.202661196523238,7.5485559791698735,4.02535169073515,4
38220,21438.0,20444.0,815,9.692509284731068,458.3923971451857,Bone marrow aspiration,6.127725579628575,2.2713533484919255,9.925444719888171,9.972920327251465,6.703188113240863,4
38500,2219.0,2180.0,114,4.769841457973033,2120.183393419576,"Biopsy or removal of lymph nodes, open procedure",7.65925787025459,1.5623130670256626,7.687080155783135,7.704811922932594,4.736198448394496,4
38505,2607.0,2520.0,163,6.064091250098557,488.91627541170106,Needle biopsy or removal of lymph nodes,6.19219125888876,1.8023846960663248,7.832014180505469,7.865955413933502,5.093750200806762,4
38525,32304.0,32118.0,1479,4.801801772104401,1522.002746409194,"Biopsy or removal of lymph nodes of under the arm, open procedure",7.327782342893849,1.5689912166688735,10.377171899621436,10.38294634055262,7.2991214627108,4
38571,7727.0,7706.0,392,8.358139445721505,3032.8415426426527,Removal of total lymph nodes of both sides of pelvis using an endoscope,8.017255261893412,2.123235847988185,8.949754525186103,8.952475967933584,5.971261839790462,4
38572,957.0,957.0,59,4.211650735736968,3234.8646290441893,Removal of total lymph nodes of both sides of pelvis and abdominal lymph node biopsy using an endoscope,8.08174236032349,1.4378546695935368,6.863803391452954,6.863803391452954,4.07753744390572,4
